degree, numerator, denominator exponent
882, -24253481369096609489580567376930045972445148467827444965497745847613538284982020382596560822634388727328403211870609574125084683130020515569202909378136876278630661138503633,585
883, 1171992971012308649485347539390060616419641050149319947277866959862586614363831481742086146766105254079830577278589332877149648802814811099374340707576305478612180648356259471998998039660795423170472654328666948881015879542058596127106483180757993961089723298482011100751569606465096363251886696744942041992593857757848679711215698665044362283237425758581353153460547947860655173584719257319873524151366211385728361486344796520376041653463174308066554388562136805362964422808352473162123620294749827720553813072059354086014375,1762
884, -67429930696704850669182746444019882103287209367331478483546722552883437,248
885, 34214891887251300068462615582509348825996833976888531218489594181467359995425570402016311362494386657723623448103764293098227169016381706178977690535665273697918643772872513868940517857057578985232000811886395621646253343451282553798089343008259924682255410765029862066530690958963528121144227003844742203083773874539757403075887340877661037477402693265711998465582687111456256556204727146094930254369974293057134103769288206009361088125380069616158479507911637926919454598014986874802504568310061862463712476610227069728502817,1765
886, 18830225881873845036302670561104809664417119228830126446399256634617464180514235062673846559804072034433933614809820886831346128950378835393311536189944644325484631305129573,585
887, -9019902529515221291449640825633117886242475907917675611229663518933883840138176842836079005092773899460380311367698668590148555211698472912424773013622348064247531497600498723173077365882634606542327998931253413279920799328723109372142269385280400258693460274115484112476019134378703531409273874657667686226417879612827854842993820365271712698570436242147922583241911515553146435333348740660557983200712866953512143743270767282530388159649669169051194825627450178283429344738094928287647094440403653338383013466747302224332283179,1770
888, -19652177815658165656539367358541,116
889, 54632721002363846311572100535750402349708103141137826984258114398237118558195629803410453863183652794480190570829909185264093227490587178074320329136930112625334215780487192091778401329921892453184851148976575253030516357430698891177807417200011274123581125587717651161275336872175975364405167383016648416372292137427289952025318800698575581632556746185787505286893601551839816112806700747163937589433006862267603245849361134495136451248515948411492466868330898193167206713320376387451152972489771319576738060988248060065289356161,1773
890, -640011733249526884482852572843534948077136211732278557961978647090732434823366294668288963628986845467146173920316257864090525946249278990384923144120058174095581960239276683,591
891, -1801567916051300565089406337425695553219061412446073207734259144882424201535561773469430378092962867442403023378836097128008625492799875247631279356259087620943705409805660603944497555322525104339889853693131481703207343079688480616849551599101896489417441503494170594117758419059875714272167800234063090715718851201221006573412823973060397438533850041901144983370397326625210718524599902256160016696216196541477606985989717396102754184111384796074616727695918626586648144269341208776755192095760609766751611012747857993477919586423,1777
892, 161665764865215629646848918464193589790835973550847489974145671174611045,248
893, 15654912297321450165462975156591398237240261048705775466441036739961204924304992570270691017044126413137996158077218649392781341361211949673885217531424504987716218774813279640347250156611813990215884771480028105301420552763653735307908619406623870641654410698731304062918440582384938491207676327488559968647535158082663104775101449124194716118805796271357046367391026531098680722381197595899292716262919339411103634724350001124957251408696456696807869979248774415350112673671296459402664485189985066684936551316459447979020739241843,1780
894, -1888021703932113038140340276595338603274229436378727939610541737920809240173240450595222339885285170558368134559354190946926796617898845753595892221388013927554883033593736223,593
895, -1469953338965985359671582194826571238677043295284905866893825343776552957855622509619719788554505499710114263510221391775365092571364181111682359015220977982928494894796285571450785569932425793560164506665136599299515014974278449496890090799830952005989563466186966884642385186079760438400445324650443448832587193753125242392233305867589064518257433487999942642360282551959557459744745459509700716372741110060575153395383666236598452845485838279084364805269146698043659412532578811099222655626245739817083533409586516499567860462402545,1789
896,0,0
897, -20657759399552940307131135901530867525748706423260608413642574390654731752255063154478273747471964784428776231020709212267752045814754090472542091109822486923926148290691882381302490927547069274503035653025769231841247896495526937819781727274662130694863977297297274216297186300312997572512249323384482755425325904240322984816741952707098743085164918498484278594346464307916531030877829142555952956926461529024215703289053782374625020698167503286614916231026855071304409102552880154290810352760610891630053954755114381138318025944309425,1792
898, -891415672376291782691798883896824081794220603952116460428000336311305972050807064495382883126016107637882299813493450962513881545040239117763544993909182901180532081923851201,594
899, 644117029534451842961423831777547518622922875308102718350244938512514038395902291886706798332763811284322528810086622417910687841876568533738086832389739350163341437213075398607737033351202810140758667178228106671975485376768444958349061569364581241676710334719820766497598848710321478584989212486270850186341610331581161051980041707770644601047690817835496585331781042252857125517915639972144041852790264897879238118359152721552907564061293827327989363334107904549777000361138256049818098587554964986744148814690011699559557552886690369,1796
900, 208206161933156276498781606745803597580863756497342903081491892905412679,251
901, -243919322339220252276891821183853000815875079507297044936535864128398163755345562154217628003262421606020985957449960475652834453103243978032775360480387930611095159908952785295741351093468192460437143110535383300024218484891052142964415368799863438591533732158192196120600736408203345994873107273570766504657283916132856254517949953153297128248863956795615303363868290794966875297599353748209074114544838161323019357294112434545882894829946799967238648945684725674407194600181404510427167991141253726998474140373936333842867755199360865,1799
902, -173506134731422513432762289544698442300146407262503919363483273353744205032717331603905407001831817656068690981206730759502867592634870793552581108488866899410275995039228807385,598
903, -33501587162989282204586976372050993409984280087636212303662734305380866895919443230398339215530394290591498846254637908565985797216433572064057189894271018889585089634114449883801593413399530809080832366784083814979853814116568432676590223566493731709741566249355519870047438348545184688294236871832578015688218793062756779205852493285728237041838383337610436099890306286020008109292776022326409328275915237513269373384803450487823924054135362608528226000129781247946283764495825992306284247298000684656794198228560260709783494107334147003,1804
904, 43701092340985836837444663605647,118
905, -923254632795678535705765438379282059874556381846522743472395498815034496924906898676716332845170443110402020578628221718350758916519179179899222369464891419861054030803295918594359511915214014768810651257602539690026239889947413511615684698333193192551319368110318960040362181425646728829119070981957159418607972195492482465309956362554513562908171731227897934677468062383740259345612577146214524776372181415841435400260486140516214089025775449190167075399608220371379298989312731968215452395312863247206146781353769953443435186966165218631,1807
906, -98533279382631690451623160047687549953075655721133533703344535304962365428338493227448855318688113924108362152532297745880563737294965205139777152441102670053154255364923358001,600
907, 30976608375482746066487423756022881941144082626003777657392754797114464632950946302373329717792101018665285553486126166938319157201031786891018352781959766298828577156368250460614349702962433332117869606066034534411277478954815841175377013860321107551358885953173669114331315841098287359827009304481562530450964859133269113323134415785110637897026664434842345815736918709843660664604929249321215234861918478416560390081274595137848304946750404043039595772740279384930497133738689517587463725670762126115538015254238585621533221271713534676133,1811
908, -907125963781532413128345587595572884295435885487009497490256606431493479,253
909, -129969815219283451966650415107322114261634377058350158156726365535861654915088263729223265124421508474371831999800633625165449313732860193230146788098132203358180139586280642365877588679965883545680216822095506966162120363725301821945856730588511118116963933849987957715849821082681220838648335503991810961054586411716395270145886803273913998246737624975607573787878819034667410569784110897098163034591418879881737502977925462328103886625067802724929180026717155982108051483277559635718530808712984750053801298455098517810429674718920500662865,1814
910, 74193971271798516157598985460056077635922127395043924000284380485565424605488669112107600730320107520967906964439581062443672456862767454713156451778129396980419119621381388961,600
911, -8176025520760689552618440514506393802665610187039897046688559569807577027189717555243909247758609981808273456389964213871315709574393638254682073729832291112688203406070869732520979386470209068572051962273481088843762244152269114716242093210130472371989475495937647781567172981906690317562855012153893255957418355666695317094309985226348414819109120498013012051504704456912167529579832181743088509774502170980615407673979308536966278033636154489057995655818536811209025420585669079878586985067477381140173455895965510763821338344440704552776363,1820
912,-25894216474721,58
913, 2500427977013270106482064673349091146952148032152875584960886454967699665005804912299574635422169732072200627490225146139629784417442939136753432405217364698330693595237069209735714804560668087517636198769005678217808519750670831397099773424602963128749777373076672549843715013264326776336918298685137994535394437508196966266650577467145427733788124078750490552897681496783750424414886441197873010807911514618802175019743383521026868318927399204051093558063494885320437093727538233984649935436332527010841482676309585864181636327394343312638557,1823
914, 55066109767941006881704010923863224303858362043601108538285939426175678268548917223784014593895258481439394379843035019402455780935142680866675693432807306705831300248026466513403,607
915, -163373059437209460104012473529352814188603736726827223447136140068590874479488000063608233950138886313079189062685379955673531179116104974185857838593328845097849629085241273747894665475729577170069698586255845800827931229733178280954112184582465748840907594713778495410031033985595522025598530738321780192678264469734008547472145937931436533687054815026876247304408099935625163492959356509371710197844156180248011913395731867991004754257906086221479678338762744546009675733938832986712031057950813506326363253309548659696905871181509550753742361,1827
916, -159689615534459141830590485378163816918205967656967183950116647751066584963,261
917, 3425212523489189917622370861657737703965897662011667892856842761603384250860161774151769228628570460242837256510211798867507442611605745597405464386824076824306677784741195341535324955136424908314456537436518652417154360933951671378894623089548855883199495126640089884937698635098376890803019500189538885578135812920503509488809375260878154161736228846485573310007340380825525933789852226466887226449139171882247612765819182559833284748398299589453378008247017107434528782963473546402807462461855995968994088786727815670980528924857124878962130449,1830
918, 10001113775775633914477460197498723876123142728929576438169220176765894859591779976042894899749785262065647585957367066112050720543529445200520840200851922124772025224434340676899,609
919, 24877659764411259960431604869339495788067865817048418258075247125123196405691104216572860192720564442823487941111645721576630440692813089487522545975841697226111518816647166255677550177231746616925641472857995967001226523319979071974537762366941842255949773244491566590784116439719954659960541769818142780937908526703567283626349605138907310363551359176367191995415206262137870423817264316628255637256125422197901541317614045387833711614502118583015052662600771832719741662216510220067658053944627245729020193293749057511738225639662756652903445641,1835
920, 105891371330868009552338469094279,120
921, 49528818016954102167033040505675643038618489182410430620256568486297610847458372840359363597178053442692323774189122924798068934798483705809218680612572560822328889153569084789370239653520039026045698992711108134746787740784794565442865636591735980437341818796669189532121998746413326670755948310728648442943415255555168439759604510648385495014180734617579470541077225737187318092110050851650115692766493495619873104083097271177392841733466991370701402443551040796700485462492405963629561034446774763292078871443135235672279898856724544667062873141,1838
922, 214480181517198396093382822481223432199749763365952730751103863490450602316641211854938964755444964626284811172172849305429569452728544150636501207116505339882202132675576969962861,610
923, 63628247838934574744063721076608209591058508585606878625989454846168753345704212319635102519977057455106672552809751158543489917493094993801101887710441493252591938373281734417159178931972325997689197353365985477938778520818433972628887017994755184243687578470975006330031257309579171618774125497269198623873586245918056276240919191661842259697364954396942676503688455630384587204738428391929831134336166782993731678585352782096472723783452793175894392353341877693557381430524717953037317870646409106225066846089716196370196567081080562629954874966437,1842
924, -256459884261057873871787557378894345300547241926492211271763177560738857827,263
925, -276611829912245815749730033012631408308032717984085970554032381041246862682885237339715163377626754804335816698076282244090537433393919631308910244970806183088672352641329125769503165852171414459896159087888399676332326835047438242077084144515814176080759217663352858006785608793581365977116635201303305431923920611751099965708098706220750625729591663379836411522653368079056495085459011945029003493569690666928751438808398291004660775997763666004124704431510427035388447402466821501869120286615852943662655343231563987535483778003846962173576964563593,1845
926, 445272675946365540940013502217152845257937978467675905857000889268722368169804798203055627077725148401135449096292829971167285415776210371252953478344041443593506981533001784065595,614
927, 1733068794958300908707323172943430053033775743225257534295556833742197894675115091981076907763530947448081056934719340328853497573638391871414552620181874766099508766002088713322442811881650784288398253124528767441799794198680649272632888431052872711779906426675280214159656929709045206153843560316058751295006533738485728249932368724153509858336623443403418510125137135271953202691400250631137124903085468800766901632350195131358313007029544137056998442377128302289081978992791508246528006424989645335039854555245944043617893828166366314337929171059353,1852
928,0,0
929, 63899621023510470069990652211556586593286060512506189931874007023580448897376949417941021946039149287901475318456258460212742375411077406648785664619785010467666421240490506835666600834117322005527894979650624374917373440188581152373574703410999695972148133868263062190751482436927708159088130478307105153969812038076124615341819740100520599845587218383932830869929200631721663531944126166691917259803846431003938607316446225270108848766368292030013125965582853652089406228518305291068356447541741457170078923235131866451651492875338843375001631250931881,1855
930, 6059098237720173100938437507405125998282398160612783002843803678451059262349815760527049620755678056890733245792553536622005823996129465888278529827916487060425216703144057038662799,616
931, -1379428282829169626408141467985973805375521004459155856031456973183358540761913707910955159197120900199773861773338152505351349558434007442685069315018625591554271185277030334854256506133080910375052560459497801858018653237396073386935615401689132700964418254620925199745123660624055642646058176161525980134991260125922470747606628313500116178194946360234866801505495575839378097596986570791384683653249194435339207452949779756718961159676492734148171007307716653976512890659476870429900648171094913510845930431323981735992151802871018337121313028817160785,1859
932, -2680051727630426142992799633982350011858181139674609686068114346012862713571,265
933, -6770429234200129704447620248340248667613135336503781521238810107491308047373824031534786955923581573054374606249537342827503777504350203193578064398895718924111817063728760664846448546239969385717663925150942837584510249336563543623347913528468543213848357542478908679370978130619058276881757566598432731255209751308183326302344770368611030003527254093041239347001749365476690826321749996643385948338891804633495139394340524358705788644673537932665984834850549700218739035976901470675743539962119872961684590463930573404692957071116209253805957738984651999,1862
934, 20573073554554629163264740657366005485347111303663129006601462981922546016774494654089508687003717554969820709627284065288895654839517526110921433679238294934462122201684864747736573,616
935, 116239003443555448742210971103555440522967981435783651259867777397319705170321686071643977680810702694221577741821767849156660796239572997236146590144790735619771719763589831367808322347402650890625687521349919501450792813582541601957415647714939804111992157496107141901950529771959998509027220249288549741940706139516632858873877742801833931461498362682042652654743048299796980694881945735902498843649932031330742553374991197661566044120954345934949365976310719013123250668153935269834169616475734786985965401755167595949282897652273498617076190200301367711,1867
936, -408768071022911275844980480886021,122
937, 4666494586845324368332039867555752861993054643610524764868649504918683764875463816083977332701060225778097196862077206734764927777425419076192926327829711810920876745530202591996654760629790610592649023923840069293547663427601404153466818306031512701621568009196657032906428567411898774074642215387787870069671037872104697068964952959637717986962246079636829426965962764732192336103825958195405676868352909044099343383877372203799830258025746965993890776970443584258392926850893910674171455290563268432948285796459452912446098564813584109949105707195646925291,1870
938, 1798626839008504482486837330204428116375420452995904947662801488903963570447656764727483892441409424839296272544231126863484352538435531263774671848761153780568372849981935612204244495,622
939, -174953348254949685370759764867667126994796896062033302624462802542667577704169580642084900041714154896284252399138050270987541985788023367257010223752404833755931997213513974587575320615975585347147332547648777941309533188158186646142910811887710345718783096569514840404104840722833843193783486847847888515203927185325473193959710353186601271088942669431003152054571138681171393225920935574230102383384819160564119389995947337274567219402861864038093107394276050095741831155751504059342740553796539726979685191690738698287354899867706124079692264309314764489433,1874
940, -27435872343133695646503021759270125821195468644804349992945837621764469917851,267
941, 582191243737978831208156014612843204896327180008367357759556023964611681290050280479573540881310435824724762598236849545611525175620733256431744410163106472539212350255597015094834917869404953595529145613858197900251119594794103681571884780919805489310968604848056565607496289441076631019955269711472490141957252838378101473889075453460960607246283487682967110935642950376030801050706549683448027793235448357081118883030961350323253814970389384924080576435574569797218788685037905658043400575440195787303863553535767330485563273489907605900844634248743046841445,1877
942, -5964862120748474885421050145259336807634581912084792963061862632277568425227265038723603780459343615334114405700086807198629717662353576386976540178259645924222893790296059878880420405,624
943, -504121784151141768701162424098986315576151280119418667153619743069618151599113863372889190387714249868688722905468548239113153838094961402971662093215483208015068001083035486680569085025847503902748639250088847105597949569619679775571247108414997595731287809745906781998464378798379007574419744994148615143257579820600361337397613609011697501501012915439421911757564269628046040933167065171190248581236558627061838463555250913601770569587680734344945997007971119257376066211817588002762171306465454250327495841927113129415481547844577708569907983412093912501859,1883
944,-300065672553401,60
945, -205095240847223167814432396946414254096749812736012155695292406923940028035432911597601603427631623853626823114392629213482636599260708676249313697628492856985644679889400811805226908896634590019750795366292541675598185220407356017144049690952449758537109951311477445217088365856358794308315700917643952180879612783297560953503106402882906036588886730741113947924897556034109003218569097123601065393365253746243560526075204989809069773355903400867863939347360846534364462706457025754780587525134728513715921431225700764381500052102629575816343335999754697136261259,1886
946, 2819693512872552251034183030193716812316431663291044102697743590948877939651408036060579236205694853939713853837314236066041946336854895831547787607378361245405567323691912859052806597,625
947, -25921421581524586869817129445875484118386972708548557503049404238103932988511236404599400950310056983184732832459102285400509676802182763980360824324091286947022147887520438504331888584618281380279045441447865610454069752000951509463265206706524387139535103890345861382289263898112638569970727188206033243234865733457588488195366081873911682210184817825480558122616939561798918095442020198390824808439549005578103919434358154202610439737531931642269031636281907282252649025612211368343394653513228675568499576292482177785772760600884793875337068979128585462305545161,1890
948, 97853954290156752180466618752463511612122599014064961859037042456452102251651,268
949, 43970638802572540610873119873328666606050139316352097612989284176346748622518297584868720118351228224445904943265281520358769493752973199307821435288859242576460532462396148463302648943413281360545933821687020648222436235719493987640611949316440815366843158768735948790845074598023365603703007316222683989478192400419977522491800226030749021796639037473224591859046247238334492121509764406414006913922088501857686011923734545914172033555340788553165483038360645343057408636951733520157278425722249245313831599327790992525822162325288859379251100723369125511203400049,1893
950, -565190312281923523264324197847160176163134375904163176528923327054136264592618027512617594515937401669515369048206943529358398521622893282196591959497701237932960155743335581159443795711,629
951, -5250545144085729444443645898871291866338072485293586193925004901325632103224707723168545101283166031161096719834611247064946849525340363713580896241236389358462330329036896568275925856353541137908193889230863506944346289338579236514938326266863554961059880222180577384790517631212364188855860552355174034379774865538161589366018201352614011550578456250391081006844447004010424513508487386876608159637614903911235399607466216486174596187961695897871442063900700361100708803359850876587886604135823688398823010078823706090412431462904026796384218350337709705841714390899,1898
952, 1531937990879434461025223548921941,122
953, 29050132919941135175883376586432820381240708345971055532623466085959243230603079349282015539690516167132082007117774219433919374196808185849666923713126510394009283086635518637392593919510689149609876529382068826856827224256127071150451476662806021677995855308545594431611532862789129031042205599401996543809521713016760062658472162882850659853390905289072527414944589278537054927103380659210785363744199147983589871742078742361943581497873118683063601767240556315396991707683107357754636074213931425988729544327245103753755723483254451009750733082164539419037077810809,1901
954, -806298674824791809495016630556255925557096524522405854078903148632520350153782527866717397073134097538980086338040146710126287765881580355027262209004153682271681457640257246783243334703,631
955, 1522577417157058100941719082435701140428318707374779880577754080858861203211201018543165903673652635800262961990283946955694807364755779414601266688508451054859675834314496814990113538805404173173659819343146291913150282878401588220622436082867611500706347561667494734896130824808798551295232843011348987457496193330148212421112979296306390700079082607771221720423358483432954880166095388570521361922928440453353882400744798420357833475069241598293835265771740771950725342930690283110916933845563020269390117753965930639568531183331462985697542893380677052002578498904465,1905
956, 17886207140163901419916909120320543186204507686121389520090384101776720657385,267
957, -4883094224547144955716895574455617416983629028415512035478221954787205956749953095101210862431825730414113908441746943072464635493807365137598235877573325636661655281595490807062515042644970046492860831227934941409801855460000236942783529965348743605087568589030845780825300817512964707233483440502823112589940193550059319782689156990286389430747464953672233872124551034893421842906116829677583209350672749523078632359681647596966972954480485222573978254009789251680969259950822270649310324879633934047947553078439735840885907859384668621507319302665678529009753206648341,1908
958, 121512661072693689698106985843255168581372992778401705016836436371395097429950147926415114606670265868121759971765568167974250335602973168286268434820333994100022704205036141009566797143,631
959, -593872224087014299670498194349668723376024375665477371883004118324127913838573242163827368255301185040104783678910769688541173799226152881546775089850624543997071555796448699442098398117977068943084271538864950592825705023186722566530029015449357170574541373145779899101124242679377639217333798760058551552643994390305592550961440398383794682480210919482642060469053941150704367686255110308480358021964431218886149865195206697417731170032733017206386725776424479537627339898957742258342958959570917526425132310380359968496371333755567025459498726140257706518241862139406241,1916
960,0,0
961, 3013460780878252058639274214118636202740619595498024803203953700289787865902992755186506685410369184863469321182401785248256430578294776888074836112171459165951330880023078333768531567121392492960727795617143096235089082580087046316247271903565725406456911344131172324050388754527787240209424862174680667187407927792934423030359742829213191438662458885607318316210637564567275908155361426598531646238099134927297136547913003438267600129961151887472640945208183334927128252427505681654470839960760429784849608303999996358736449546484089717384804909318603788918952769816065023,1919
962, 122661041700793347456126677438561059523371015517117881085621303390921815034860745729920696464219959779208811566799203121816114630417267604076167969744613924926277495582472202901210366114963,640
963, 52653887412274420861069926368428788859115594761107049609188095191641635508214252545008337198585615602949273693062596543044654937462590596364638011252954616189935145507223039745213577330388323208088227702135798877303452573831197007011346546351900810779359938218413074363119546357004621672341218592436136264266973154479916891494479771256689450194646387675755986743753763089607324090166963821337763395511590085918594139458145532861253435754824309785965155955156139269555846756597452882445566573725700403313691154771220240131017506275431912494089338708061455610797782299872366785,1923
964, -303603059776978306956787329976255327417105762227499778382764913162651405881901,271
965, -1452964774541321126994912988149876431395442310437819284760732883524701711778383377497322129054426911093984642744476984766169947260762696673148729571635666354968605566765668942414296879509392217462397821046566102311004856277330952264876008916989333088899015824808325606201294290167502998942843592825866274454302562462437656492639610836236509267677988168470639135963741177005066392826453298129840620126060655632699596373547585059270023458501686371362770317229495750331910762561431422377654696317939388203401147280585840451375863362846887767872328299118816815514396112081851291969,1926
966, 107330632367421828670288717886067377970399665703117714578718653820028971918863071968501159953304275050793581090142024898406154380010525620078026597595093860333561323639506920636276520802675,642
967, 40411584313948646541588343388534708500173507454770880699259260583089145527056805823983479873985243858481321823128433606494956054582765606663710276718325720073453399319810785526575917801527059157400213453540619201165768561946630942174812465864619943217333955688916248320484482561045482779608509673663009351659350121455630487186576149768264513738809999844243839686485142983405827050014722765901844801572476202101175692363713652253006925453947882691341556807485364098035286280093381772018668008631979382788475091435682522209439036957644483183628088356514019132870335316502793279869,1931
968, 699486715665548400800645524365177,123
969, 53634988332988657012700999959424378211248172696006900169364501865060616389768834252954307732412284762137722984646890864703903544019495903319051774761880732251936822316734593760415251183984548433852276578928673070572818934607450243862767668678416046373192334145999154954151154334716331139077547394937418513326383465080195580600592351760464313195232560250937259278170778946632095764287845759669991817571535504566198058826394429745643233105113158908655002784416085941907621906932062099441781239878855941951918051437650888707297530902586829962704878761965997606123703341185163550193,1934
970, 6803441490824828489924849329169360337162100104085615436602960486966352279596316815455506135583687356520843254767216723336841428058557237700053804442490629761641665127183975689275172370777549,643
971, -5374886582086431284205501401904508593341241622156269686133474841019907868670923022350829936429867889489067840464985647789038138196050127421381889439552973013884261297036924623900885469551659196691661610375525120026325881752553651844925481486267861134985510676474018411103917848998441727347381860899522222164894537390716733632523238908981447889219213686299491599382543395334241797973268784195555055555383316828047714141221814501644890638696909171969283037984026187627587471175567751417529285575569223063776272126966727648952465788627287749140992123906016095146071836208802410328371,1938
972, -25491232494154692177944199886602093226449035414208759303965521982257098900318383,276
973, 23600890897496887493230907147875419806684870837151286042123130544155801128414745505193850978184199302038019038822805749722258425815809080166541044509650999025423773350429731498836084398896713759898310726204568684625021674162304207960205602174284102269312830924457356786962986223702552808139946009285581420283251466229293555710276682552504284681573152387659304175086049669013995001498789696634846056672702589707351279206755099952707784116856237078852878783186169144091951574143244917080060006357108213698478277910915912997118650575836722021182193504403809088763931636926740888209735,1941
974, -99007710877193419742661081781951534758387664596301565771373115120287004481872567377559951118741102505040503247242222631099052082559116890921158672362077289117416792683350890871159222721703489,647
975, -458817737781621298241899686456253771467598313566376951166840376540510207501366024097548049406845835152360445154130920468096667617330773953424147473950734360812952918545671863978549880283542525986307281085408688862021761449333543272151972673468540741006850460549570274793039768852743705386895874743372149439217828982421417939836219164375250423582306438983270788112946055033487550326555289881907457514630867668252248146830688299515660969384235909307973388895397976227199740516715932945085908702937521938192452496900428174595313782941479471119010215084575762536118732557257489355352039,1947
976,208260575749353,61
977, -2359561097770328396008057575116549626562632122642388192567914604135934078743547996706945292250883753495329888014043125726746938934796070381258507807371573793496807455516160232711078642714653821927944484851600394740948849766806769057513112685328698403133946610913549524807156711733899920380881125842973702448910704629393126052161982459639434001086524785198931800064054291047345861895807598038968438406237670992537365594860486217365646118579766104391169180174207689016631096269225152819700867766401881561530406841415684953585916213870345027148460265844662059474235510453961439338054303,1950
978, -167109995407734166232966312990302256489474914665081585018008581465305762595985378732659767474145469366307002842865440809772039666790631689149429516962516995731894485081100751131748275475426133,649
979, 28461318592024751128697098976578632518365966892523458524405500408745241078585186226849449809788110699413983943176111393090518911224953787631842232321329211533897020659325235352713595447046396177117434880095167530571293800516456005884945109927179033649080893316157495208169892292572967940644113796644324862224934586596002621025002942137264188306497897276399446365983242736135282855301459058269171254965486490511247693533154505025170907671590221524194206048528547265012634867961789392127666307320554782302316656685770275186675093277441120282163942724103877587714374655938533351285820803,1954
980, 17155036513285711240358568523183068015495760295628746846513400945936933707757701,278
981, -1570648151612487083235275542653810193169079570488266811838499739856081154265510031302643118328894103539383335060424023269195701331356139945535334881785504221223428727891051894334327010730431535181699015342100906263684711814270702805346075091194191611898766608851247534536305434014625335231562992668421956913640412736178312713195315247693661416978472560531864114951729559151675620420827527707568733570386891425832863244280360575322191392011845043428432749473657712563020448284220709348139875605264231014799285615706665099098698618068032246199710954702281061389910360192066226770353084875,1957
982, 354235048561738518647233345462170148999034266722198857008675606326860383937458228922823447383687456879174761034767571128820889976360300758530039753280428428163024733821067029890136975237652713,649
983, 124598872277250830617671491702636718846816627137324906407452531842729839085165558815837323622560972037669460744036671875825932509865807835603431405499843779709761535293689536376060462338669538620198643607107358161538348995195276894052137281079356327931318596689218415131807936624290854686379308107862330949347419184371546178965833235732448591678890693870359891906542265062321783387501842073702452801790187278828901730171362636146445252090475200786173842416975521221234955593894142094795818603865926631672623884603321130156371059770903342013709301102277631314294422861096193598974469333269,1962
984, 1368213549668519138423075549906473,127
985, 403167188161083419260774783993966004251406860213588746099562948241646044168710355310825508571869580778102040998182074039096497349257230762029248451684959531919941566650753669992735089587802370722446709220040001126400395465176597784862424621859874011072718884568181363495677759331682026832433506188658580676884793767081629863559670360078860416663879966709709327148739129651673847191700609554939604679458707105109012535149041417082748458685343554811054726116118881516217622482114261122755459529651683280367673335791786964342331760104461506661168133199937242953866084272227926338818937893745,1965
986, 27226951734164566229099602770108815468981929570445455768705372305088845662533946669990180115088306495775028337201066253519027159456762588202111359136654679382934579513596217423161865908698474437,655
987, -6066766718812545085359434870682960354394185621999414416803069249401904480913724033834145560642652884712266046975383179919600200719853932309401053283989942638816771224785366434365651966312398167079725035397849395064361261684955546513217897048086413918978461616603723099535945765712613829802017359229444569802638009731923632569597853773074897612960948787330258906791742699047053198879601776263421419569832433798414285576782510427761337965867872099946412114333997503792110559923844870282646181241964157698694099212401724170871224156798564793129710171978478264392563545791899058974766739818511,1969
988, -241846062621657452554697820300174750865367404709258001648731131050715470132834207,280
989, -53702449566377308582769240142537527855037882674672028090544921939034522810104491979723041227433716264745928755313595083555630818773577199588279045733213581853568805983843766110195308688305362730135137326488948117517821280770597231432639802873385832719700397204511320755079219405342037598906312882455459498713659717522308786203863210522879223942464652576497336252565500371041925107514130202551856873155380522685281038530108643106881703806002825803695872874740253386238823335119564472772566874505970504759521857412962285705170668807195373832233841655335450776933156588592930878772063179283237,1972
990, 18284128139268068629287418128595587694962599086035707929350782050303658321926542889023363503325249291504229888306827683571466166641906290865729851936186948236245034849343532140748125600025481473,657
991, 145654387066251905587182505903338837395198451739336850996885016152435513618559209944386345694567161784194818488146921831160008020510253461585403696437657797920387842660146513351930898724185827708047975847711929447255053484842782342755493937884327586213630015555817896908318707614185956321766802251009171748573864689563479135162601835290365964225787958783231782996324757491854816795607411264540982671467477165358808097072598078203540683866429694806878793377881307230288198784557713464782679073399762694511909999373966639909747252905185260232507589483630096540705909371396465554030186624165599,1979
992,0,0
993, 5332272205996089830834640880743135079325363265137238779925842611654345530672219445020421905916612721532397906849695993968441030729420554425540495321196763598914047332717719035964295485346967497400779656042263151626718708429699076644260409338215019270526069038211101800279259766314315978672487081192022076153031770885076173867368309192937080783985548451429891280040074749048456557805459836426356242750824502908728286443915735207207882521893209235632601873215736555718739626942860604824051051451497810290009497727080928321745708631903087758204403343382702331081124106377786656420666313805783727,1982
994, -55100499918473509266927979227360149917383377020223059856973381632552008007181288614761131089883794284117786693333518178332609197167485375608952428128158396253080160202571504902156770254162427649,658
995, -330804115975686408731906848266266631555370627280162478274585126763543410060996393539752902722242094532516260885014514254596166416177663787369169932315488451945982691002482308097106693588609807981773846801347318939032292139858827565538685935350442352974860097493302276445970885834916880557258123734983853803821494730540712937710937280068607338254421972431127584525265126057137838087966139614131122723540507246236051504522465723511944747090661964965092140970139223545247204301641227854861662469450155652753017244582326907428724535616468932922670403083129109618625920245085082292374735366863712407,1986
996, -877323776318296449799531234169265448097058442144407664943230227930253922947201627,282
997, 12104837391177428681534001729106938820808705199704025996584991243763183719700938005979163316394156444583170605019524952227300723703424578899230304564910425349193463643780949266422885446013141233529909762471842145635104728602413472522716297614877593827093449530743053634291779020678302082292552000252996012943139145268346306488950701125997921724309381678039961023099781330116827004561736581671876167989948215224329258394331294941435506538795951441069459523238645877305237906684323015907458724887847736725291381975215433429830113182731116170456263331439891519491603299149431779809386338331487002087,1989
998, 2669162854848563057274664095826077774998736945826922205414095718120235947551926266618826939178735153713572350156810549201542734761378124710797673058936263725941208292878509224749627127708972165471,662
